DirectoryFinWeek,Season,Week_start_date,Week_end_date,category,department,Gender,brand,Account_number,Orders,item_qty,%new customer,Revenue,Return value,Net Revenue,Return Rate,MD_revenue,FP_revenue,%Markdwon,%FullPrice,AOV
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,women,converse,918,870,1074,25.16,48862,308944,497044,38.33,11513,37349,23.56,76.44,97.67183713
W202421,SS2024,15-06-2024,21-06-2024,pyjamas,fashion,women,next,7688,6519,13039,17.65,195344,92948,49421,65.29,61292,134052,31.38,68.62,84.74345238
W202421,SS2024,15-06-2024,21-06-2024,suit trousers,fashion,women,next,498,462,647,17.07,38430,41142,49793,45.24,12930,25500,33.65,66.35,91.85353535
W202421,SS2024,15-06-2024,21-06-2024,shirts,fashion,Kids,next,4497,4400,5752,24.1,409789,15726,8077,66.07,74237,335552,18.12,81.88,13.19456763
W202421,SS2024,15-06-2024,21-06-2024,playsuits,fashion,women,next,7356,7074,10489,21.33,765159,147941,190729,43.68,223202,541957,29.17,70.83,96.13113823
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,women,skechers,1420,1404,2300,20.28,175502,115832,189564,37.93,40231,135271,22.92,77.08,135.4906832
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,women,adidas,1346,1084,1777,26.15,76474,223678,249353,47.29,20981,55493,27.44,72.56,86.30377668
W202421,SS2024,15-06-2024,21-06-2024,coverups,fashion,women,next,5258,5132,9411,23.35,653018,101345,117413,46.33,208849,444169,31.98,68.02,50.0590389
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,yumi,911,813,1082,21.95,31916,122509,222391,35.52,6592,25324,20.65,79.35,43.5479798
W202421,SS2024,15-06-2024,21-06-2024,trousers,fashion,women,friends like these,9559,8196,16640,11.42,359003,630552,514364,55.07,121357,237646,33.8,66.2,149.5449321
W202421,SS2024,15-06-2024,21-06-2024,sandals,fashion,women,friends like these,9155,8068,15245,18.5,443130,145532,191073,43.24,53597,389533,12.1,87.9,50.68589068
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,forever new,3860,3235,5515,7.25,246695,311687,334226,48.26,70010,176685,28.38,71.62,125.9335153
W202421,SS2024,15-06-2024,21-06-2024,beds,homeware,unisex,next,7560,6194,11334,10.17,672124,3848,1843,67.62,103060,569064,15.33,84.67,79.04166667
W202421,SS2024,15-06-2024,21-06-2024,bras,fashion,women,victorias secret,1174,1139,2038,8.69,63879,298576,280770,51.54,14146,49733,22.14,77.86,75.23974026
W202421,SS2024,15-06-2024,21-06-2024,sleepsuits,fashion,Kids,next,3481,3153,6380,15.28,243182,76269,49001,60.88,44610,198572,18.34,81.66,59.59562322
W202421,SS2024,15-06-2024,21-06-2024,sofas,homeware,unisex,next,733,686,837,24.69,39257,117284,80181,59.39,12268,26989,31.25,68.75,96.37140068
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,Kids,next,5645,5046,5578,19.68,428444,274801,191651,58.91,71840,356604,16.77,83.23,70.01681177
W202421,SS2024,15-06-2024,21-06-2024,jumpsuit,fashion,women,lipsy,2916,2692,3314,6.58,194855,86490,156483,35.6,25169,169686,12.92,87.08,136.0431131
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,mint velvet,5146,4893,9632,15.86,660756,95567,91275,51.15,184868,475888,27.98,72.02,66.61033868
W202421,SS2024,15-06-2024,21-06-2024,rugs,homeware,unisex,next,4877,4688,6832,21.69,452247,156008,241685,39.23,145539,306708,32.18,67.82,65.799636
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,girl in mind,3244,3098,5127,9.16,291562,48147,31482,60.46,70601,220961,24.21,75.79,33.88468085
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,amanda holden x lipsy,8874,8481,9581,19.52,147031,61095,135332,31.1,36267,110764,24.67,75.33,64.69927536
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,Kids,lipsy,2876,2752,5032,18.67,389722,224789,253465,47.0,121294,268428,31.12,68.88,79.74887444
W202421,SS2024,15-06-2024,21-06-2024,dining tables,homeware,unisex,next,7144,6022,7346,21.77,109941,52126,98938,34.51,30909,79032,28.11,71.89,26.85582222
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,women,next,7388,6307,9623,24.84,653079,145478,216559,40.18,204791,448288,31.36,68.64,90.30606136
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,millie mackintosh x friends like these,6458,6271,10212,17.95,479518,219459,304886,41.85,82356,397162,17.17,82.83,80.48273216
W202421,SS2024,15-06-2024,21-06-2024,cushions,homeware,unisex,next,9141,7701,12935,26.26,456677,129465,168398,43.46,61926,394751,13.56,86.44,110.0343554
W202421,SS2024,15-06-2024,21-06-2024,dining chairs,homeware,unisex,next,8705,7551,15704,22.56,477975,7640,6822,52.83,99591,378384,20.84,79.16,47.41639344
W202421,SS2024,15-06-2024,21-06-2024,jumpsuit,fashion,women,friends like these,1527,1371,2253,20.37,73843,9757,9253,51.33,7649,66194,10.36,89.64,42.91196388
W202421,SS2024,15-06-2024,21-06-2024,swimsuits,fashion,women,pour moi,9140,7859,15143,15.73,550305,143233,138573,50.83,89825,460480,16.32,83.68,41.00189146
W202421,SS2024,15-06-2024,21-06-2024,shapewear and solutions,fashion,women,next,902,798,1619,24.61,74922,421999,426515,49.73,15140,59782,20.21,79.79,99.82517647
W202421,SS2024,15-06-2024,21-06-2024,jeans,fashion,women,river island,3135,2637,4658,11.39,253857,371418,490530,43.09,83463,170394,32.88,67.12,156.8889698
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,ax paris,2863,2642,3318,9.01,172766,191838,83080,69.78,56921,115845,32.95,67.05,64.53474178
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,vanda andvert love and roses,1455,1340,2661,10.38,113669,35125,21806,61.7,32078,81591,28.22,71.78,74.41960784
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,pour moi,3108,2997,5846,15.57,182728,41018,28618,58.9,58132,124596,31.81,68.19,66.51002865
W202421,SS2024,15-06-2024,21-06-2024,blouses,fashion,women,roman,866,795,1076,11.43,60389,115959,90711,56.11,7662,52727,12.69,87.31,96.66510758
W202421,SS2024,15-06-2024,21-06-2024,socks,fashion,men,nike,6046,5475,11048,14.57,156538,392278,246736,61.39,35600,120938,22.74,77.26,76.85075165
W202421,SS2024,15-06-2024,21-06-2024,sandals,fashion,women,crocs,5370,4378,6778,7.34,304237,160247,78743,67.05,81701,222536,26.85,73.15,99.82873851
W202421,SS2024,15-06-2024,21-06-2024,bed sheets,homeware,unisex,next,8257,7738,14359,10.73,1073153,404835,184130,68.74,360619,712534,33.6,66.4,107.3186953
W202421,SS2024,15-06-2024,21-06-2024,leggings,fashion,Kids,next,2463,2390,3284,19.57,168277,65205,143258,31.28,24649,143628,14.65,85.35,61.04333821
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,river island,5431,5117,6570,15.36,509051,90363,57772,61.0,168107,340944,33.02,66.98,23.652403
W202421,SS2024,15-06-2024,21-06-2024,cardigans,fashion,women,next,8232,7714,10146,15.15,807565,85265,41865,67.07,85150,722415,10.54,89.46,54.28266439
W202421,SS2024,15-06-2024,21-06-2024,socks,fashion,Kids,next,5867,4782,7647,20.23,102355,225141,371904,37.71,25632,76723,25.04,74.96,140.6135186
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,Kids,next,7842,6486,8147,17.01,190202,309074,301312,50.64,51911,138291,27.29,72.71,102.4997481
W202421,SS2024,15-06-2024,21-06-2024,swim shorts,fashion,men,next,5175,4284,6555,26.71,461537,118177,264391,30.89,149613,311924,32.42,67.58,95.33217045
W202421,SS2024,15-06-2024,21-06-2024,trousers,fashion,women,roman,6849,5894,8607,23.78,305634,10086,13378,42.98,35253,270381,11.53,88.47,26.07111111
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,boden,8163,7836,13709,25.24,518871,193359,167208,53.63,153277,365594,29.54,70.46,104.8769634
W202421,SS2024,15-06-2024,21-06-2024,vests,fashion,women,love and roses,67,60,113,20.9,2664,174708,168900,50.85,603,2061,22.64,77.36,48.38186426
W202421,SS2024,15-06-2024,21-06-2024,sandals,fashion,women,skechers,172,148,234,7.56,9827,615470,665794,48.04,1980,7847,20.15,79.85,144.0755651
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,women,lipsy,8082,6957,11760,10.13,457275,156397,132058,54.22,60734,396541,13.28,86.72,40.29826767
W202421,SS2024,15-06-2024,21-06-2024,suit jackets,fashion,men,reiss,2097,1978,3716,26.94,114303,238244,303952,43.94,27783,86520,24.31,75.69,65.3720762
W202421,SS2024,15-06-2024,21-06-2024,bras,fashion,women,pour moi,4987,4006,6612,6.3,400927,291323,188783,60.68,109894,291033,27.41,72.59,71.03210534
W202421,SS2024,15-06-2024,21-06-2024,waistcoats,fashion,women,next,9399,8799,10316,6.83,382881,20915,10360,66.87,44639,338242,11.66,88.34,58.45794393
W202421,SS2024,15-06-2024,21-06-2024,sideboards,homeware,unisex,next,3414,3101,3428,19.3,222598,84960,47444,64.17,23622,198976,10.61,89.39,67.65661727
W202421,SS2024,15-06-2024,21-06-2024,sandals,fashion,women,dune london,2465,2337,2602,10.71,89338,8162,5460,59.92,9817,79521,10.99,89.01,32.05176471
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,women,roman,3857,3729,7535,15.79,522056,206033,198402,50.94,85959,436097,16.47,83.53,112.561926
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,Kids,adidas,6744,6005,12336,12.57,962754,4571,6168,42.56,269822,692932,28.03,71.97,113.0421053
W202421,SS2024,15-06-2024,21-06-2024,jumpsuit,fashion,women,reiss,3386,3332,5253,11.99,296581,187561,110540,62.92,98284,198297,33.14,66.86,136.4931319
W202421,SS2024,15-06-2024,21-06-2024,jeans,fashion,women,levis,7414,7117,9120,19.84,209660,87992,157583,35.83,37419,172241,17.85,82.15,57.29701353
W202421,SS2024,15-06-2024,21-06-2024,suit jackets,fashion,Kids,next,1485,1369,2118,22.76,129217,96523,182762,34.56,15866,113351,12.28,87.72,72.16666667
W202421,SS2024,15-06-2024,21-06-2024,skirts,fashion,women,friends like these,8034,7080,8577,15.65,681451,92630,51957,64.07,119226,562225,17.5,82.5,25.33058865
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,scarlett and jo,8335,7695,10618,19.05,691307,112513,145431,43.62,234889,456418,33.98,66.02,104.0936239
W202421,SS2024,15-06-2024,21-06-2024,jumpers,fashion,women,next,6297,5207,7870,17.83,194844,62933,73443,46.15,24494,170350,12.57,87.43,22.27274212
W202421,SS2024,15-06-2024,21-06-2024,jeans,fashion,Kids,next,7320,5972,10013,6.65,182877,114952,128920,47.14,61222,121655,33.48,66.52,99.90659566
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,men,adidas,8286,6745,10391,23.87,143094,445875,401687,52.61,26918,116176,18.81,81.19,121.7761494
W202421,SS2024,15-06-2024,21-06-2024,joggers,fashion,Kids,next,8297,7449,11198,24.41,329056,98479,147216,40.08,92705,236351,28.17,71.83,34.42552893
W202421,SS2024,15-06-2024,21-06-2024,skirts,fashion,women,lipsy,1628,1581,2575,14.86,46530,127072,99457,56.1,8703,37827,18.7,81.3,47.50031453
W202421,SS2024,15-06-2024,21-06-2024,ties,fashion,men,next,454,415,496,18.5,13220,221972,142770,60.86,2117,11103,16.01,83.99,50.02633384
W202421,SS2024,15-06-2024,21-06-2024,polo shirts,fashion,men,reiss,4421,3711,6751,13.39,489549,194417,173869,52.79,159609,329940,32.6,67.4,57.76129235
W202421,SS2024,15-06-2024,21-06-2024,hoodies,fashion,women,next,58,51,95,6.9,4456,25401,33020,43.48,997,3459,22.37,77.63,104.1372549
W202421,SS2024,15-06-2024,21-06-2024,trousers,fashion,women,lipsy,1372,1298,2475,14.5,143760,15126,15864,48.81,41550,102210,28.9,71.1,125.9756098
W202421,SS2024,15-06-2024,21-06-2024,chests,homeware,unisex,next,5632,4714,9802,20.35,606751,88847,152756,36.77,90554,516197,14.92,85.08,98.49286588
W202421,SS2024,15-06-2024,21-06-2024,sweat tops,fashion,women,next,386,342,545,13.47,35011,82744,144531,36.41,11574,23437,33.06,66.94,109.1618636
W202421,SS2024,15-06-2024,21-06-2024,boots,fashion,women,next,6016,5936,7875,21.84,98092,6908,12958,34.77,31623,66469,32.24,67.76,76.7027027
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,monsoon,2568,2492,3497,19.55,166000,23460,29202,44.55,45117,120883,27.18,72.82,92.06643357
W202421,SS2024,15-06-2024,21-06-2024,towels,homeware,unisex,next,6532,5430,6291,18.34,166136,197632,91379,68.38,22425,143711,13.5,86.5,39.34263545
W202421,SS2024,15-06-2024,21-06-2024,socks,fashion,men,next,7781,6416,11054,7.18,702723,144652,156300,48.06,179870,522853,25.6,74.4,105.4861549
W202421,SS2024,15-06-2024,21-06-2024,trunks,fashion,Kids,next,8543,6993,12906,14.6,219103,47335,85142,35.73,56788,162315,25.92,74.08,18.02653422
W202421,SS2024,15-06-2024,21-06-2024,bras,fashion,women,fantasie,792,658,1004,24.87,31135,150791,216896,41.01,5878,25257,18.88,81.12,106.9790515
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,fat face,7177,7002,11563,9.32,437178,177903,115146,60.71,143385,293793,32.8,67.2,36.77362279
W202421,SS2024,15-06-2024,21-06-2024,vests,fashion,women,reiss,915,856,1499,19.02,42392,157887,305434,34.08,12429,29963,29.32,70.68,53.43956171
W202421,SS2024,15-06-2024,21-06-2024,desk and table lamps,homeware,unisex,next,210,178,332,14.29,8507,112887,120483,48.37,1801,6706,21.17,78.83,35.13021225
W202421,SS2024,15-06-2024,21-06-2024,suit jackets,fashion,women,reiss,289,253,498,21.11,17124,55908,41129,57.62,3478,13646,20.31,79.69,61.29943146
W202421,SS2024,15-06-2024,21-06-2024,polo shirts,fashion,Kids,next,2523,2173,4188,15.74,211096,105626,101132,51.09,30554,180542,14.47,85.53,42.15249745
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,adrianna papell,1196,1065,1946,5.6,92969,3793,1728,68.7,17972,74997,19.33,80.67,64.95294118
W202421,SS2024,15-06-2024,21-06-2024,cardigans,fashion,Kids,next,843,752,1447,9.13,81770,87482,88849,49.61,13754,68016,16.82,83.18,77.27037686
W202421,SS2024,15-06-2024,21-06-2024,rompersuits,fashion,Kids,next,1580,1506,1729,17.91,61537,33673,16809,66.7,19237,42300,31.26,68.74,108.5634409
W202421,SS2024,15-06-2024,21-06-2024,coats,fashion,women,joules,2804,2662,3885,26.85,135871,53236,37456,58.7,19143,116728,14.09,85.91,119.17477
W202421,SS2024,15-06-2024,21-06-2024,shorts,fashion,Kids,nike,7097,6349,12422,15.92,152571,37925,21352,63.98,50151,102420,32.87,67.13,48.23189585
W202421,SS2024,15-06-2024,21-06-2024,hoodies,fashion,men,next,1095,1012,1540,14.43,100652,156808,234299,40.09,20825,79827,20.69,79.31,99.59434683
W202421,SS2024,15-06-2024,21-06-2024,bras,fashion,women,victorias secret pink,6758,6586,7745,12.15,564229,391460,299544,56.65,111609,452620,19.78,80.22,141.338515
W202421,SS2024,15-06-2024,21-06-2024,wardrobes,homeware,unisex,next,4094,4023,5421,21.03,302362,61422,119924,33.87,85110,217252,28.15,71.85,75.62385321
W202421,SS2024,15-06-2024,21-06-2024,shorts,fashion,men,nike,6078,5696,8257,16.6,614475,58173,113290,33.93,119896,494579,19.51,80.49,28.03973835
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,joules,8850,7155,11743,19.5,165916,95170,166815,36.33,39747,126169,23.96,76.04,89.38416923
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,nobodys child,5430,4664,7760,21.6,139057,194244,287744,40.3,47256,91801,33.98,66.02,99.33800495
W202421,SS2024,15-06-2024,21-06-2024,tv units,homeware,unisex,next,8489,7131,9419,16.42,191053,72565,73859,49.56,61596,129457,32.24,67.76,15.40656566
W202421,SS2024,15-06-2024,21-06-2024,shelves,homeware,unisex,next,5822,4891,8550,11.82,642491,186974,238623,43.93,160777,481714,25.02,74.98,138.676116
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,myleene klass,9159,7806,13398,17.13,450486,196266,234360,45.58,113888,336598,25.28,74.72,62.36437364
W202421,SS2024,15-06-2024,21-06-2024,jumpers,fashion,men,next,1408,1368,2356,26.7,99856,299352,421274,41.54,23790,76066,23.82,76.18,120.7685604
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,hobbs,9779,8943,17426,5.18,689679,38359,23199,62.31,165355,524324,23.98,76.02,53.15889465
W202421,SS2024,15-06-2024,21-06-2024,knickers,fashion,women,victorias secret,1019,933,1691,22.96,35252,148346,144669,50.63,8668,26584,24.59,75.41,30.79829725
W202421,SS2024,15-06-2024,21-06-2024,suit trousers,fashion,women,reiss,1327,1136,1994,11.98,73773,228788,249757,47.81,24525,49248,33.24,66.76,60.08097928
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,kew collection,9062,8026,16408,10.0,840616,264389,332263,44.31,229881,610735,27.35,72.65,75.80383687
W202421,SS2024,15-06-2024,21-06-2024,shapewear and solutions,fashion,women,spanx,5663,4799,9472,13.42,468098,544188,545759,49.93,86444,381654,18.47,81.53,147.2901351
W202421,SS2024,15-06-2024,21-06-2024,polo shirts,fashion,men,boss,2309,1864,2306,6.32,59721,33210,25262,56.8,8596,51125,14.39,85.61,50.71292281
W202421,SS2024,15-06-2024,21-06-2024,bedside tables,homeware,unisex,next,4060,3667,6613,7.71,303671,81772,60087,57.64,71881,231790,23.67,76.33,39.18756906
W202421,SS2024,15-06-2024,21-06-2024,t-shirts,fashion,men,boss,2167,2081,2528,12.14,58440,39843,26373,60.17,5919,52521,10.13,89.87,64.85406464
W202421,SS2024,15-06-2024,21-06-2024,suit trousers,fashion,men,reiss,3420,3278,5798,12.19,336672,180419,224709,44.53,87329,249343,25.94,74.06,119.1202587
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,mandco,9054,7786,14747,9.05,890806,74557,46719,61.48,299026,591780,33.57,66.43,41.29247531
W202421,SS2024,15-06-2024,21-06-2024,tunics,fashion,women,friends like these,4061,3872,5118,14.13,324122,261825,129866,66.84,61771,262351,19.06,80.94,92.57645947
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,women,sosandar,5814,5588,10308,8.31,776716,210668,92796,69.42,148145,628571,19.07,80.93,91.21250376
W202421,SS2024,15-06-2024,21-06-2024,t-shirts,fashion,women,lipsy,2464,2195,3045,17.29,151616,94432,52016,64.48,41321,110295,27.25,72.75,59.6043956
W202421,SS2024,15-06-2024,21-06-2024,suit trousers,fashion,Kids,next,2772,2310,4745,17.82,76493,97446,49016,66.53,20548,55945,26.86,73.14,22.81339564
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,seasalt cornwall,6736,6302,9314,19.2,567635,19369,26170,42.53,162809,404826,28.68,71.32,49.6608506
W202421,SS2024,15-06-2024,21-06-2024,shirts,fashion,women,reiss,7276,5982,8083,14.31,109449,164678,249742,39.74,37068,72381,33.87,66.13,81.25882353
W202421,SS2024,15-06-2024,21-06-2024,bikinis,fashion,women,love and roses,4805,3866,4521,23.12,103913,121421,205229,37.17,24506,79407,23.58,76.42,69.08840948
W202421,SS2024,15-06-2024,21-06-2024,flowers,homeware,unisex,next,6715,6538,10114,26.03,733811,171512,238256,41.86,80431,653380,10.96,89.04,93.29872495
W202421,SS2024,15-06-2024,21-06-2024,joggers,fashion,women,next,8026,7350,9872,20.94,115965,77369,152405,33.67,32131,83834,27.71,72.29,41.12654376
W202421,SS2024,15-06-2024,21-06-2024,sandals,fashion,women,fitflop,2273,2138,2943,25.25,93570,40284,40981,49.57,10295,83275,11.0,89.0,15.25816748
W202421,SS2024,15-06-2024,21-06-2024,joggers,fashion,men,next,8121,7174,14601,19.9,395745,5565,4411,55.78,73106,322639,18.47,81.53,26.96216216
W202421,SS2024,15-06-2024,21-06-2024,briefs,fashion,Kids,next,9141,8024,12440,8.28,566593,60101,100687,37.38,80928,485665,14.28,85.72,29.04407514
W202421,SS2024,15-06-2024,21-06-2024,shoes,fashion,women,lipsy,1037,852,1442,26.52,29038,582503,506182,53.51,7925,21113,27.29,72.71,141.9221744
W202421,SS2024,15-06-2024,21-06-2024,hoodies,fashion,Kids,next,9782,8952,15611,9.69,768119,34783,52035,40.06,223842,544277,29.14,70.86,69.67736758
W202421,SS2024,15-06-2024,21-06-2024,shirts,fashion,women,lipsy,4033,3381,5554,9.55,233191,117366,252884,31.7,64214,168977,27.54,72.46,59.98865846
W202421,SS2024,15-06-2024,21-06-2024,shoes,fashion,women,friends like these,450,407,492,25.11,18337,18853,14034,57.33,3435,14902,18.73,81.27,52.45135566
W202421,SS2024,15-06-2024,21-06-2024,hats,fashion,Kids,next,726,677,1254,13.36,92263,11263,7709,59.37,14976,77287,16.23,83.77,60.80769231
W202421,SS2024,15-06-2024,21-06-2024,swim shorts,fashion,Kids,next,53,48,61,16.98,858,254990,146868,63.45,90,768,10.49,89.51,51.0166307
W202421,SS2024,15-06-2024,21-06-2024,trousers,fashion,women,yours curve,5266,4219,7093,9.87,492536,209828,186289,52.97,51861,440675,10.53,89.47,144.5682482
W202421,SS2024,15-06-2024,21-06-2024,bodysuits,fashion,Kids,next,5599,4881,9605,12.63,442977,136962,281003,32.77,66363,376614,14.98,85.02,53.55092889
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,white stuff,4697,4393,6012,11.79,455379,177674,334552,34.69,66621,388758,14.63,85.37,92.47625925
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,women,friends like these,3265,3196,4473,16.48,331190,11287,5920,65.6,110549,220641,33.38,66.62,67.74409449
W202421,SS2024,15-06-2024,21-06-2024,t-shirts,fashion,women,reiss,5575,5031,6384,20.84,350827,96560,136043,41.51,59257,291570,16.89,83.11,56.63574385
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,women,new balance,7022,5934,8104,15.47,157209,509296,228790,69.0,52946,104263,33.68,66.32,94.88186142
W202421,SS2024,15-06-2024,21-06-2024,bikinis,fashion,women,reiss,7352,6948,9531,8.77,654359,3233,4926,39.62,106515,547844,16.28,83.72,121.7761194
W202421,SS2024,15-06-2024,21-06-2024,trainers,fashion,men,adidas originals,9004,7652,11408,12.38,885452,199418,230821,46.35,159145,726307,17.97,82.03,75.6530684
W202421,SS2024,15-06-2024,21-06-2024,rugs,homeware,unisex,asiatic rugs,7772,7601,11719,7.27,411368,127239,229410,35.68,51083,360285,12.42,87.58,95.53951246
W202421,SS2024,15-06-2024,21-06-2024,tankinis,fashion,women,next,7331,5988,8627,5.12,561799,46295,95590,32.63,148894,412905,26.5,73.5,33.19723912
W202421,SS2024,15-06-2024,21-06-2024,shirts,fashion,women,friends like these,8642,7495,11536,22.62,264393,191675,253169,43.09,62509,201884,23.64,76.36,52.65049118
W202421,SS2024,15-06-2024,21-06-2024,jeans,fashion,women,reiss,1520,1231,2061,9.41,87513,203037,133714,60.29,21049,66464,24.05,75.95,68.07176066
W202421,SS2024,15-06-2024,21-06-2024,sandals,fashion,women,reiss,8939,7678,15924,7.43,564072,217704,115620,65.31,58352,505720,10.34,89.66,41.63427429
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,men,reiss,3251,2809,5139,10.37,365205,278213,237949,53.9,106686,258519,29.21,70.79,86.18500584
W202421,SS2024,15-06-2024,21-06-2024,vests,fashion,women,lipsy,9838,8198,16325,13.13,464549,87967,173193,33.68,101112,363437,21.77,78.23,45.74531442
W202421,SS2024,15-06-2024,21-06-2024,jackets,fashion,women,reiss,2912,2625,5291,12.36,409368,264379,200197,56.91,52915,356453,12.93,87.07,109.854812
W202421,SS2024,15-06-2024,21-06-2024,jeans,fashion,men,levis,1255,1239,1791,23.19,79805,223263,367439,37.8,14335,65470,17.96,82.04,74.49892799
W202421,SS2024,15-06-2024,21-06-2024,sunsafe suits,fashion,Kids,next,5807,5550,7172,13.09,417303,245872,134433,64.65,95894,321409,22.98,77.02,85.92521464
W202421,SS2024,15-06-2024,21-06-2024,t-shirts,fashion,men,nike,7250,7018,9750,15.99,204745,159463,68612,69.92,26989,177756,13.18,86.82,56.8765586
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,gina bacconi,2915,2767,3860,25.25,271287,4617,5822,44.23,41319,229968,15.23,84.77,22.64425163
W202421,SS2024,15-06-2024,21-06-2024,body mists,beauty,women,victorias secret,9468,8130,16797,12.9,1331455,81690,37417,68.59,244920,1086535,18.39,81.61,17.30451838
W202421,SS2024,15-06-2024,21-06-2024,vests,fashion,men,next,7836,7697,12222,8.28,923917,186053,309793,37.52,309871,614046,33.54,66.46,125.6578814
W202421,SS2024,15-06-2024,21-06-2024,camisoles,fashion,women,next,7560,6208,9660,17.34,143056,488996,577894,45.83,23167,119889,16.19,83.81,145.9094639
W202421,SS2024,15-06-2024,21-06-2024,swimsuits,fashion,Kids,next,9789,9525,17023,23.13,527131,181567,336959,35.02,141423,385708,26.83,73.17,121.7768906
W202421,SS2024,15-06-2024,21-06-2024,rash vests,fashion,Kids,next,7068,5756,8181,21.65,232017,114751,104929,52.24,63482,168535,27.36,72.64,40.80237741
W202421,SS2024,15-06-2024,21-06-2024,pyjamas,fashion,men,next,9400,8161,13486,25.0,373802,75836,120971,38.53,83916,289886,22.45,77.55,21.20993642
W202421,SS2024,15-06-2024,21-06-2024,sunglasses,fashion,women,ray ban,8793,7637,14153,12.13,367708,230006,181908,55.84,53310,314398,14.5,85.5,64.93993379
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,all saints,89,83,149,20.22,2135,106130,120144,46.9,539,1596,25.25,74.75,38.09968008
W202421,SS2024,15-06-2024,21-06-2024,suit jackets,fashion,men,moss,3148,2572,4665,9.94,295153,95807,86616,52.52,49037,246116,16.61,83.39,21.89426308
W202421,SS2024,15-06-2024,21-06-2024,bags,fashion,women,accessorize,7028,6303,7839,8.47,238563,390798,169694,69.72,76816,161747,32.2,67.8,69.36782178
W202421,SS2024,15-06-2024,21-06-2024,blouses,fashion,women,yours curve,3989,3677,6052,9.15,266492,82531,98628,45.56,81481,185011,30.58,69.42,82.15827664
W202421,SS2024,15-06-2024,21-06-2024,cardigans,fashion,women,lipsy,568,528,675,11.97,30874,75577,44841,62.76,5043,25831,16.33,83.67,42.40070423
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,live unlimited,1820,1658,1977,10.49,108744,40039,29642,57.46,27785,80959,25.55,74.45,107.8653251
W202421,SS2024,15-06-2024,21-06-2024,trousers,fashion,men,reiss,7454,6868,8340,8.45,543278,80571,52574,60.51,165670,377608,30.49,69.51,88.29244032
W202421,SS2024,15-06-2024,21-06-2024,belts,fashion,men,next,1379,1308,1813,15.52,123039,132755,58435,69.44,33688,89351,27.38,72.62,64.76626016
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,curves like these,5545,5419,10347,13.4,747968,268303,425362,38.68,105979,641989,14.17,85.83,110.6676771
W202421,SS2024,15-06-2024,21-06-2024,shorts,fashion,men,threadbare,3111,2961,4702,24.37,262047,74027,119703,38.21,74577,187470,28.46,71.54,86.29398664
W202421,SS2024,15-06-2024,21-06-2024,top and legging set,fashion,Kids,next,5054,4170,5085,11.16,72381,41367,18476,69.13,10031,62350,13.86,86.14,18.57324643
W202421,SS2024,15-06-2024,21-06-2024,dresses,fashion,women,roandzo,7382,7001,10159,20.56,137823,48157,110010,30.45,14585,123238,10.58,89.42,49.50453834
